mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_DT__class_weight,param_DT__criterion,param_DT__max_depth,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.8142247200012207,0.026957882496938295,0.0027924537658691405,0.0003988036516703733,balanced,gini,13,"{'DT__class_weight': 'balanced', 'DT__criterion': 'gini', 'DT__max_depth': 13}",0.6790201666256173,0.6778346074670585,0.7016849398300551,0.6790331697968338,0.6708141516251314,0.6816777489862309,0.010460483710501737,19,0.7087793331723284,0.6998982180898624,0.7189064153624375,0.7003489278571641,0.7033351000114229,0.706253598898643,0.007074556370192267
0.9676211833953857,0.030313259996700734,0.003196096420288086,0.0009761709936288622,balanced,gini,14,"{'DT__class_weight': 'balanced', 'DT__criterion': 'gini', 'DT__max_depth': 14}",0.677109225353567,0.6764274680861997,0.7011340243581721,0.678653045678374,0.6681203917884386,0.6802892055876821,0.011047715289972717,22,0.7091315158038728,0.699517163826296,0.7184724128381478,0.7226243123201934,0.701532110720307,0.7102555031017634,0.00909041142720751
1.1192091941833495,0.04571393590009511,0.0025928497314453127,0.0005005203495204547,balanced,gini,15,"{'DT__class_weight': 'balanced', 'DT__criterion': 'gini', 'DT__max_depth': 15}",0.6763598835302953,0.6770267492510874,0.702492798046026,0.677984238829792,0.6664329309650133,0.6800597337474664,0.01196738785299651,25,0.709377495624331,0.700084218046937,0.7222683425411868,0.7243059727008059,0.7032749066976084,0.7118621871221739,0.00981602264258224
1.2614416122436523,0.05904031370821354,0.0029883384704589844,6.872082100030478e-06,balanced,gini,16,"{'DT__class_weight': 'balanced', 'DT__criterion': 'gini', 'DT__max_depth': 16}",0.6779004980837703,0.6724418326970222,0.7010592086768053,0.680883913268221,0.6708183119693355,0.680621048030119,0.010845862076901169,21,0.7112570444400184,0.7023454670171229,0.718248794027581,0.7260440613616567,0.7297445996199263,0.717527993293261,0.009920910672216277
1.4254032135009767,0.07796686621807804,0.002780628204345703,0.00039311438020234743,balanced,gini,17,"{'DT__class_weight': 'balanced', 'DT__criterion': 'gini', 'DT__max_depth': 17}",0.6732620331629403,0.670681774900019,0.6979025914942883,0.6808090975868542,0.6666346446233982,0.6778583044946892,0.01103682569044793,27,0.7117357287295486,0.7052357728180902,0.726677991794429,0.728519874792992,0.7300655991409617,0.7204469934552042,0.010037745714321759
1.5488585472106933,0.05089502277030949,0.0025945663452148437,0.0005004391231760494,balanced,gini,18,"{'DT__class_weight': 'balanced', 'DT__criterion': 'gini', 'DT__max_depth': 18}",0.673663209948177,0.6709492976394519,0.6984912926638313,0.6761546553490945,0.6622534239632801,0.6763028513205163,0.012044283900552285,29,0.7124233226412426,0.705786804776936,0.7212219983024748,0.7303331932874801,0.7317388425982073,0.7203008323212682,0.0100502442431336
1.699477529525757,0.06778232387691853,0.002592802047729492,0.000488423675016065,balanced,gini,19,"{'DT__class_weight': 'balanced', 'DT__criterion': 'gini', 'DT__max_depth': 19}",0.6735184035128279,0.6762559210188233,0.6974264917037722,0.6764274680861997,0.6646035141544996,0.6776467311489478,0.010786997629599315,28,0.7131319555439821,0.7357244048776895,0.7267058555705924,0.7292109263605668,0.7345249106333553,0.7278596105972374,0.008078889056877973
1.786839532852173,0.04601961458010702,0.002579402923583984,0.0004902441739145747,balanced,gini,20,"{'DT__class_weight': 'balanced', 'DT__criterion': 'gini', 'DT__max_depth': 20}",0.6727105095222193,0.6707301405930239,0.6924614510312472,0.674736935972891,0.6637186215493727,0.6748719063957497,0.00954575275446445,33,0.711902426513765,0.7070797422536929,0.7329469477638519,0.7311329206681052,0.7352712463270032,0.7236666567052836,0.01174783591140277
1.9188922882080077,0.09857954926039847,0.003189229965209961,0.0007464446189195426,balanced,gini,21,"{'DT__class_weight': 'balanced', 'DT__criterion': 'gini', 'DT__max_depth': 21}",0.6693396675445715,0.6763791023931949,0.6933018049472057,0.673185455226971,0.6611010086187203,0.6746617510235879,0.010627946670621618,34,0.7147100373498784,0.7376317705059086,0.7275557361736423,0.729800270027469,0.734193198009129,0.7287782024132053,0.007850607103148345
1.9478115081787108,0.06542670044828812,0.0025770187377929686,0.0007988854155513545,balanced,gini,22,"{'DT__class_weight': 'balanced', 'DT__criterion': 'gini', 'DT__max_depth': 22}",0.6711588141284743,0.6699064123840357,0.6919536112546968,0.6787762270527458,0.6635848601796562,0.6750763005813363,0.009722514121261109,32,0.7133215741751047,0.7083218257801135,0.7262857809977108,0.7285672408504656,0.7341744717251529,0.7221341787057096,0.009716293924098432
2.0240034103393554,0.055527161418536364,0.0035853862762451174,0.0004957437096739166,balanced,gini,23,"{'DT__class_weight': 'balanced', 'DT__criterion': 'gini', 'DT__max_depth': 23}",0.6778641075969737,0.6697031253306249,0.6921402726011371,0.6756838455562507,0.6608849228621757,0.675255962255463,0.010289651150627192,31,0.7336656013630243,0.708637397414024,0.7582436032871603,0.7298782948994047,0.7323902087180131,0.7325630211363253,0.015750435374061095
